version,area,sheet,no,subno,phase,section,category,subcategory,skill_level,skill_level_rank,vc,ds,de,bz,required_skill,old_division,skill_definition,ai_utilization,ai_utilization_type,ai_category,item_id,item,notes,source_url
6.00,fusion,融合,57,2,,AI実装・運用,オントロジー,オントロジー設計,★★★,3,,,,,,,,,,,fusion-0057,組織やシステム全体の構造をオントロジーとして体系設計できる（企業全体のデジタルツイン構造など）,No: 57 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: オントロジー設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,58,3,,AI実装・運用,オントロジー,オントロジー設計,★★★,3,,,,,,,,,,,fusion-0058,意味解析モデルが未知概念に遭遇した際、誤推論（ハルシネーション）せず「不明」と応答するよう制御できる（オントロジー外概念の検知、信頼度に基づく応答制御など）,No: 58 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: オントロジー設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,59,4,,AI実装・運用,オントロジー,オントロジー設計,★★★,3,,,,,,,,,,,fusion-0059,AIモデルが前提としている暗黙のオントロジーを分析し、文化的・価値観的バイアスを特定して緩和策を提案できる,No: 59 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: オントロジー設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,60,5,,AI実装・運用,オントロジー,オントロジー設計,★★★,3,,,,,,,,,,,fusion-0060,特定領域(医療、金融など)の暗黙知や専門知識を明示的に表現するオントロジーを、LLMを活用して半自動的で設計できる,No: 60 | SubNo: 5 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: オントロジー設計 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,61,6,,AI実装・運用,オントロジー,ナレッジグラフ構築,★★,2,,,,,,,,,,,fusion-0061,非構造化テキストからエンティティと関係性を抽出し、接続されたナレッジグラフを構築できる,No: 61 | SubNo: 6 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: ナレッジグラフ構築 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,62,7,,AI実装・運用,オントロジー,ナレッジグラフ構築,★★★,3,,,,,,,,,,,fusion-0062,ナレッジグラフを統合基盤として、構造化データベースや 非構造化テキストなど異なる形式のデータを連携させ、 セマンティッククエリによる統一的な検索を実現できる,No: 62 | SubNo: 7 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: ナレッジグラフ構築 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,63,8,,AI実装・運用,オントロジー,ナレッジグラフ構築,★★,2,,,,,,,,,,,fusion-0063,LLMのハルシネーション抑制と回答根拠の提示のために、ナレッジグラフを知識源とするRAGシステムを構築ができる,No: 63 | SubNo: 8 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: ナレッジグラフ構築 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,64,9,,AI実装・運用,オントロジー,ナレッジグラフ構築,★★★,3,,,,,,,,,,,fusion-0064,新たな情報をリアルタイムで取り込み、信頼性を検証しながら、矛盾なくナレッジグラフに統合する動的更新システムを構築できる,No: 64 | SubNo: 9 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: ナレッジグラフ構築 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,65,10,,AI実装・運用,オントロジー,ナレッジグラフ構築,★★★,3,,,,,,,,,,,fusion-0065,対話AIがナレッジグラフ上をどう探索して回答に至ったか、その推論パスを可視化・説明できるシステムを実装できる,No: 65 | SubNo: 10 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: ナレッジグラフ構築 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,66,11,,AI実装・運用,オントロジー,セマンティック解析・推論,★★★,3,,,,,,,,,,,fusion-0066,構造化・非構造化データを横断的に扱うクエリ言語(SUQLなど)を実装し、対話型検索システムに適用できる,No: 66 | SubNo: 11 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: セマンティック解析・推論 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,67,12,,AI実装・運用,オントロジー,セマンティック解析・推論,★★★,3,,,,,,,,,,,fusion-0067,LLMの生成能力とナレッジグラフの構造的知識を組み合わせ、生成→検証のループで高信頼性の回答を導出するシステムを構築できる,No: 67 | SubNo: 12 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: セマンティック解析・推論 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,68,13,,AI実装・運用,オントロジー,セマンティック解析・推論,★★★,3,,,,,,,,,,,fusion-0068,テキストだけでなく、画像、動画、センサーデータなど複数のモダリティ情報を統合したナレッジグラフを設計・実装できる,No: 68 | SubNo: 13 | 分類: AI実装・運用 | スキルカテゴリ: オントロジー | サブカテゴリ: セマンティック解析・推論 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,69,1,,AI実装・運用,IoT,ハードウェア,★★,2,,,,,,,,,,,fusion-0069,データの利用や分析の目的に合った品質を満たすデータが取得できるように、デバイスとデータそれぞれについて物理特性を踏まえて扱うことができる,No: 69 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: ハードウェア | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,70,2,,AI実装・運用,IoT,ハードウェア,★★,2,,,,,,,,,,,fusion-0070,実際にデバイスが運用される環境や制約を踏まえた上で、データの取得精度や耐久性などを満たすハードウェアの選定ができる,No: 70 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: ハードウェア | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,71,3,,AI実装・運用,IoT,ハードウェア,★★★,3,,,,,,,,,,,fusion-0071,既存のデバイスでは対応できない環境やセンシングが必要になった場合に、複数の計測機器を組み合わせたり、新規のハードウェアを企画・設計できる,No: 71 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: ハードウェア | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,72,4,,AI実装・運用,IoT,エッジAI・自動化,★★,2,,,,,,,,,,,fusion-0072,スマートホームの標準規格(Matterなど)を採用した家電や電力などのログからユーザー行動パターンを抽出し、パーソナライゼーションやサービス改善に応用できる,No: 72 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: エッジAI・自動化 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,73,5,,AI実装・運用,IoT,エッジAI・自動化,★★,2,,,,,,,,,,,fusion-0073,エッジデバイス(組込み機器)上で動作する軽量な推論モデル(TinyML/量子化モデル)を設計・実装し、クラウド依存を減らしたローカルAI処理を実現できる,No: 73 | SubNo: 5 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: エッジAI・自動化 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,74,6,,AI実装・運用,IoT,IoTデータ分析・予測,★★,2,,,,,,,,,,,fusion-0074,バッテリー駆動IoTデバイスの消費電力データから、ビジネス要件や性能要件に合わせて省電力化のための最適化条件を設計できる,No: 74 | SubNo: 6 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: IoTデータ分析・予測 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,75,7,,AI実装・運用,IoT,IoTデータ分析・予測,★★,2,,,,,,,,,,,fusion-0075,IoTデバイスから生成される時系列データ(センサー値、ネットワークメトリクス、電力消費など)をリアルタイムに収集・前処理し、異常検知モデルを構築・運用できる,No: 75 | SubNo: 7 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: IoTデータ分析・予測 | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,76,8,,AI実装・運用,IoT,IoTデータ分析・予測,★★★,3,,,,,,,,,,,fusion-0076,IoTデバイス・位置情報・利用パターンなどの複数データソースを統合分析し、潜在的な顧客ニーズや未開拓市場を発見することで、既存事業の枠を超えた新規サービス・ビジネスモデル・パートナーシップ機会を創出できる,No: 76 | SubNo: 8 | 分類: AI実装・運用 | スキルカテゴリ: IoT | サブカテゴリ: IoTデータ分析・予測 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,77,1,,AI実装・運用,ロボティクス,Physical AI,★★★,3,,,,,,,,,,,fusion-0077,Physical AIやロボット基盤モデルにおける物理リスクの理解、現在の技術や事例と今後の発展性を踏まえ、自社の事業領域における可能性を検討できる,No: 77 | SubNo: 1 | 分類: AI実装・運用 | スキルカテゴリ: ロボティクス | サブカテゴリ: Physical AI | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,78,2,,AI実装・運用,ロボティクス,Physical AI,★★,2,,,,,,,,,,,fusion-0078,ロボットの定義を正しく理解し（人型のみでなく、センシング・判断・動作を統合したシステム全般）、産業用・移動用・協働用など多様な形態のロボットにおけるデータ特性の違いを説明できる,No: 78 | SubNo: 2 | 分類: AI実装・運用 | スキルカテゴリ: ロボティクス | サブカテゴリ: Physical AI | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,79,3,,AI実装・運用,ロボティクス,Physical AI,★★,2,,,,,,,,,,,fusion-0079,ロボット学習における特有の課題（sim-to-real gap、 安全性制約、実機データ収集コストなど）を理解し、 それらに対応する手法を説明できる,No: 79 | SubNo: 3 | 分類: AI実装・運用 | スキルカテゴリ: ロボティクス | サブカテゴリ: Physical AI | スキルレベル: ★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,fusion,融合,80,4,,AI実装・運用,ロボティクス,ルール遵守・策定,★★★,3,,,,,,,,,,,fusion-0080,ロボット（ドローンや自動運転車など）を実地運用する際に遵守すべき規制・法令・慣例等を熟知し、プロジェクト開始時、PoC 開始時、実運用開始時などのタイミングで妥当な方向性を見いだせる,No: 80 | SubNo: 4 | 分類: AI実装・運用 | スキルカテゴリ: ロボティクス | サブカテゴリ: ルール遵守・策定 | スキルレベル: ★★★,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
